,Names,Geometry,Address,Lattitude,Longitude,Category,Details
2028,Digital Empathy,POINT(40.74752 -74.00517),Select locations throughout Sections 1 and 2 of the park,40.74752,-74.00517,StreetArt,Made by Julianne Swartz
2029,Mark di Suvero on Governors Island: presented by the Storm King Art Center,POINT(40.6862 -74.0252),Governor's Island,40.6862,-74.0252,StreetArt,Made by Mark di Suvero
2030,"Bittertang, Burble Bup Pavilion",POINT(40.6862 -74.0252),Governor's Island,40.6862,-74.0252,StreetArt,Made by FIGMENT 2011
2031,Sculpture Garden,POINT(40.6862 -74.0252),"Liggett Hall, Governor's Island",40.6862,-74.0252,StreetArt,Made by FIGMENT 2011
2032,Flow.11: Art and Music at Randall&rsquo;s Island,POINT(40.7842 -73.9328),,40.7842,-73.9328,StreetArt,Made by Various Artists
2033,Mask (Model to Monument),POINT(40.89026 -73.89514),South of Van Cortlandt House,40.89026,-73.89514,StreetArt,Made by Art Students League
2034,Model to Monument,POINT(40.828096 -73.95405),,40.828096,-73.95405,StreetArt,Made by Art Students League
2035,Model to Monument,POINT(40.77469 -73.99266),59th to 72nd Streets,40.77469,-73.99266,StreetArt,Made by Art Students League
2036,Hinge Figures,POINT(40.72085 -73.95425),North 12th and Bedford,40.72085,-73.95425,StreetArt,Made by [v]vital[ny]
2037,"To a Great City, part of stillspotting nyc",POINT(40.704207 -74.016738),5 locations around Lower Manhattan<br />Check-in at Battery Park across from 17 Battery Place,40.704207,-74.016738,StreetArt,Made by Arvo P&auml;rt and Sn&oslash;hetta
2038,"Elefandret Sculpture at Union Square, New York City",POINT(40.73517 -73.99014),Union Square Park Triangle,40.73517,-73.99014,StreetArt,Made by Miquel Barcel&oacute;
2039,I Am Within,POINT(40.5836 -74.1872),,40.5836,-74.1872,StreetArt,Made by DB Lampman
2040,"Awning Studies: SOCRATES, 2011",POINT(40.76847 -73.93664),,40.76847,-73.93664,StreetArt,Made by Patrick McDonough
2041,Feallan and Fallow,POINT(40.74243 -73.988),,40.74243,-73.988,StreetArt,Made by Alison Saar
2042,BROADWAY: 1000 STEPS,POINT(40.82153 -73.95368),,40.82153,-73.95368,StreetArt,Made by Mary Miss
2043,Tornado,POINT(40.7653 -73.97256),Doris Freedman Plaza,40.7653,-73.97256,StreetArt,Made by Michael Sailstorfer
2044,La Montagne (The Mountain),POINT(40.76124 -73.96442),,40.76124,-73.96442,StreetArt,Made by Gaston Lachaise
2045,2011 Emerging Artist Fellowship Exhibition,POINT(40.76847 -73.93664),,40.76847,-73.93664,StreetArt,Made by EAF 11
2046,Peter Woytuk on Broadway,POINT(40.76809 -73.98189),Columbus Circle to Mitchel Square,40.76809,-73.98189,StreetArt,Made by Peter Woytuk
2047,Haunt Room,POINT(40.74228 -74.00775),14th Street Passage,40.74228,-74.00775,StreetArt,Made by Sue De Beer
2048,Well,POINT(40.6998 -73.99009),,40.6998,-73.99009,StreetArt,Made by Leonard Ursachi
2049,Branch Dances,POINT(40.89877 -73.91172),,40.89877,-73.91172,StreetArt,Made by Meri&aacute;n Soto
2050,Dr. Sun Yat-sen,POINT(40.71589 -73.99994),,40.71589,-73.99994,StreetArt,Made by Lu Chun-Hsiung and Michel Kang
2051,Inveterate Composition for Clare,POINT(40.75197 -73.96794),1st Avenue and 47th Street,40.75197,-73.96794,StreetArt,Made by Rachel Owens
2052,Untitled,POINT(40.811379 -73.95155),William B. Washington Memorial Garden,40.811379,-73.95155,StreetArt,Made by Jacco Olivier
2053,Untitled,POINT(40.713249 -73.938884),Olive Street Garden,40.713249,-73.938884,StreetArt,Made by Jacco Olivier
2054,Untitled,POINT(40.5882 -73.8119),"Shorefront Parkway, Between Beach 74 Street and Beach 107 Street",40.5882,-73.8119,StreetArt,Made by Jacco Olivier
2055,Untitled,POINT(40.74578 -74.0054),Stacked Parking at West 20th Street,40.74578,-74.0054,StreetArt,Made by Jacco Olivier
2056,Untitled,POINT(40.74578 -74.0054),Various Locations,40.74578,-74.0054,StreetArt,Made by Jacco Olivier
2057,Untitled,POINT(40.74222 -73.98798),,40.74222,-73.98798,StreetArt,Made by Jacco Olivier
2058,Rafael Barrios on Park Avenue,POINT(40.75799 -73.97329),51st Street - 67th Street,40.75799,-73.97329,StreetArt,Made by Rafael Barrios
2059,Passing Glances,POINT(40.86002 -73.93392),Stan Michels Promenade,40.86002,-73.93392,StreetArt,Made by Peter Bulow
2060,All parts. All the time.,POINT(40.71337 -73.93851),,40.71337,-73.93851,StreetArt,Made by Kate Newby
2061,Brooklyn Utopias: Park Space/Play Space,POINT(40.67362 -73.98429),Old Stone House,40.67362,-73.98429,StreetArt,Made by Various
2062,Untitled (Good & Bad),POINT(40.74966 -74.0032),Between West 25th and West 26th Streets,40.74966,-74.0032,StreetArt,Made by Uri Aran
2063,Walking Figures,POINT(40.75303 -73.96955),,40.75303,-73.96955,StreetArt,Made by Magdalena Abakanowicz
2064,Transhistoria,POINT(40.7543 -73.88913),"2-hour tours, 11:00 a.m. - 7:00 p.m.",40.7543,-73.88913,StreetArt,Made by stillspotting nyc
2065,Civic Action: A Vision for Long Island City,POINT(40.76853 -73.93638),,40.76853,-73.93638,StreetArt,Made by Various
2066,SUNSWICK CREEK: Reflecting Forward,POINT(40.75894 -73.93773),,40.75894,-73.93773,StreetArt,Made by Mary Miss
2067,Survival of Serena,POINT(40.72213 -73.99718),,40.72213,-73.99718,StreetArt,Made by Carole Feuerman
2068,Lying Figure,POINT(40.74064 -74.00783),At Little West 12th Street,40.74064,-74.00783,StreetArt,Made by Thomas Houseago
2069,First Street Iron,POINT(40.72404 -73.99028),,40.72404,-73.99028,StreetArt,Made by Robert Sestok
2070,Pet Sounds,POINT(40.74264 -73.98745),,40.74264,-73.98745,StreetArt,Made by Charles Long
2071,Common Ground,POINT(40.702623 -73.803588),,40.702623,-73.803588,StreetArt,Made by Various Artists
2072,Common Ground,POINT(40.71314 -74.00637),,40.71314,-74.00637,StreetArt,Made by Various Artists
2073,Common Ground,POINT (-73.99533452627297 40.7386880809658),55 W 16th St,-73.995334526273,40.7386880809658,Art_Gallery,Made by Various Artists
2074,MistWave,POINT(40.56003 -74.10169),Cedar Grove Beach,40.56003,-74.10169,StreetArt,Made by Padilla-Harris
2075,Samsara,POINT(40.731 -73.99734),,40.731,-73.99734,StreetArt,Made by Ujin Lee
2076,Microscopic Landscape,POINT(40.73593 -73.99031),,40.73593,-73.99031,StreetArt,Made by Malcolm D. MacDougall
2077,Ornamental Paths,POINT(40.8282 -73.9227),,40.8282,-73.9227,StreetArt,Made by Katherine Daniels
2078,BioMask (Model to Monument),POINT(40.89094 -73.894951),South of Van Cortlandt House,40.89094,-73.894951,StreetArt,Made by Art Students League
2079,2nd Annual Model to Monument (M2M),POINT(40.77314 -73.99367),59th to 72nd Streets,40.77314,-73.99367,StreetArt,Made by Art Students League
2080,How I Roll,POINT(40.765184 -73.972757),Doris C. Freedman Plaza,40.765184,-73.972757,StreetArt,Made by Paola Pivi
2081,Telettrofono part of stillspotting nyc,POINT(40.64437 -74.07231),Check-in at the Staten Island Ferry Terminal,40.64437,-74.07231,StreetArt,Made by Justin Bennett and Matthea Harvey
2082,Curtain,POINT(40.76826 -73.9367),,40.76826,-73.9367,StreetArt,"Made by Folly, Jermone Haferd and K Brandt Knap"
2083,"How Funny are You Today, New York",POINT(40.69217 -73.97705),,40.69217,-73.97705,StreetArt,Made by Kate Newby
2084,Niki de Saint Phalle on Park Avenue,POINT(40.75842 -73.97314),"Park Avenue from 52nd to 60th Streets, Manhattan",40.75842,-73.97314,StreetArt,Made by Niki de Saint Phalle
2085,One <sup>11</sup> and 103,POINT(40.74189 -74.00788),"Daily, 1:00 p.m. to 11:00 p.m. on the High Line at the West 14th Street Passage, Manhattan",40.74189,-74.00788,StreetArt,Made by John Cage
2086,"Women (065, 055)",POINT(40.74464 -74.00631),Billboard next to the High Line at West 18th Street and 10th Avenue,40.74464,-74.00631,StreetArt,Made by Elad Lassry
2087,100 Story House,POINT(40.672961 -73.984563),,40.672961,-73.984563,StreetArt,Made by Leon Reid IV and Julia Marchesi
2088,Selected Works,POINT(40.74189 -74.00788),"High Line Channel 14, 14th Street Passage, on the High Line at West 14th Street",40.74189,-74.00788,StreetArt,Made by Cinthia Marcelle
2089,Broken Bridge II,POINT(40.74578 -74.0054),Western Wall between West 21st and West 22nd Streets,40.74578,-74.0054,StreetArt,Made by El Anatsui
2090,Untitled,POINT(40.811379 -73.95155),William B. Washington Memorial Garden,40.811379,-73.95155,StreetArt,Made by Gabriel Sierra
2091,Untitled,POINT(40.713249 -73.938884),Olive Street Garden,40.713249,-73.938884,StreetArt,Made by Gabriel Sierra
2092,Untitled,POINT(40.5882 -73.8119),"Shorefront Parkway, Between Beach 74 Street and Beach 107 Street",40.5882,-73.8119,StreetArt,Made by Gabriel Sierra
2093,Untitled,POINT(40.74578 -74.0054),Stacked Parking at West 20th Street,40.74578,-74.0054,StreetArt,Made by Gabriel Sierra
2094,Untitled,POINT(40.74578 -74.0054),Various Locations,40.74578,-74.0054,StreetArt,Made by Gabriel Sierra
2095,Untitled,POINT(40.74222 -73.98798),,40.74222,-73.98798,StreetArt,Made by Gabriel Sierra
2096,Untitled,POINT(40.811379 -73.95155),William B. Washington Memorial Garden,40.811379,-73.95155,StreetArt,Made by Virginia Overton
2097,Untitled,POINT(40.713249 -73.938884),Olive Street Garden,40.713249,-73.938884,StreetArt,Made by Virginia Overton
2098,Untitled,POINT(40.5882 -73.8119),"Shorefront Parkway, Between Beach 74 Street and Beach 107 Street",40.5882,-73.8119,StreetArt,Made by Virginia Overton
2099,Untitled,POINT(40.74578 -74.0054),Stacked Parking at West 20th Street,40.74578,-74.0054,StreetArt,Made by Virginia Overton
2100,Untitled,POINT(40.74578 -74.0054),Various Locations,40.74578,-74.0054,StreetArt,Made by Virginia Overton
2101,Untitled,POINT(40.74222 -73.98798),,40.74222,-73.98798,StreetArt,Made by Virginia Overton
2102,Re/trato,POINT(40.74189 -74.00788),"High Line Channel 14, 14th Street Passage, on the High Line at West 14th Street",40.74189,-74.00788,StreetArt,Made by Oscar Mu&ntilde;oz
2103,American Dream,POINT(40.74464 -74.00631),Billboard next to the High Line at West 18th Street and 10th Avenue,40.74464,-74.00631,StreetArt,Made by Thomas Baryle
2104,Discovering Columbus,POINT(40.7680766 -73.98190899999997),Columbus Circle,40.7680766,-73.981909,StreetArt,Made by Tatzu Nishi
2105,EAF12: 2012 Emerging Artist Fellowship Exhibition,POINT(40.76832 -73.9366),,40.76832,-73.9366,StreetArt,Made by Various Artists
2106,Untitled (Stump Fire #4),POINT(40.76832 -73.9366),,40.76832,-73.9366,StreetArt,Made by Catherine Opie
2107,Saint Clair Cemin on Broadway,POINT(40.76642 -73.98196),W. 57th Street  to  W. 157th Street,40.76642,-73.98196,StreetArt,Made by Saint Clair Cemin
2108,Tomorrow,POINT(40.69323 -73.9739),Northeast Corner at Myrtle Avenue and Washington Park,40.69323,-73.9739,StreetArt,Made by Akihiro Ito
2109,Fish Farm (Brooklyn Snappers),POINT(40.70098 -73.98949),"Clumber Corner, Brooklyn",40.70098,-73.98949,StreetArt,Made by Ben Snead
2110,G2V,POINT(40.75195 -73.96789),Staircase,40.75195,-73.96789,StreetArt,Made by Jonathan Prince
2111,Olmec Head,POINT(40.75195 -73.96789),1st Avenue,40.75195,-73.96789,StreetArt,Made by State of Veracruz
2112,blps,POINT(40.74578 -74.0054),"Various Locations. Gansevoort Street to West 34th Street, between 10th & 11th Avenues",40.74578,-74.0054,StreetArt,Made by Richard Artschwager
2113,Buckyball,POINT(40.7427 -73.98699),,40.7427,-73.98699,StreetArt,Made by Leo Villareal
2114,The Urban Web,POINT(40.711675 -73.992512),Pike Street and Monroe Street,40.711675,-73.992512,StreetArt,Made by Architecture for Humanity
2115,The Glass Sea,POINT(40.72168 -73.99749),,40.72168,-73.99749,StreetArt,Made by Jessica Feldman and Steven Gertner
2116,Fir Tree,POINT(40.76508 -73.97291),Doris C. Freedman Plaza,40.76508,-73.97291,StreetArt,Made by Monika Sosnowska
2117,Abraham Lincoln: War Veteran Projection,POINT(40.73632 -73.99),South of Pavilion,40.73632,-73.99,StreetArt,Made by Krzysztof Wodiczko
2118,St. Nicholas Park Mesh,POINT(40.81387 -73.95086),,40.81387,-73.95086,StreetArt,Made by Katherine Daniels
2119,Heartwalk,POINT(40.58378 -73.8151),94th Street and Shore Front Parkway,40.58378,-73.8151,StreetArt,Made by Situ Studio
2120,Heartwalk,POINT(40.75903 -73.98501),between 46th-47th Streets and Broadway & 7th Avenue,40.75903,-73.98501,StreetArt,Made by Situ Studio
2121,No Limits,POINT(40.75976 -73.97204),54th - 67th Street,40.75976,-73.97204,StreetArt,Made by Alexandre Arrechea
2122,Topsy-Turvy: A Camera Obscura Installation,POINT(40.74181 -73.98844),,40.74181,-73.98844,StreetArt,Made by Sandra Gibson and Luis Recorder
2123,United Enemies,POINT(40.76515 -73.97279),Doris C. Freedman Plaza,40.76515,-73.97279,StreetArt,Made by Thomas Sch&uuml;tte
2124,Organic Abstracts,POINT(40.87179 -73.80495),Bartow Pell Mansion,40.87179,-73.80495,StreetArt,Made by Dianne Smith
2125,One-Two-Three,POINT(40.75368 -73.98296),,40.75368,-73.98296,StreetArt,Made by Tony Smith
2126,"Wayfinder, Trance Ender, Third Portal",POINT(40.86061 -73.93316),,40.86061,-73.93316,StreetArt,Made by Alan Binstock
2127,INSIDE OUT NEW YORK CITY,POINT(40.75919 -73.985),,40.75919,-73.985,StreetArt,Made by JR
2128,"We are all in the gutter, but some of us are looking at the stars",POINT(40.71752 -73.99125),Allen and Grand Street,40.71752,-73.99125,StreetArt,Made by Kent Henricksen
2129,Mellow Yellow,POINT(40.72015 -74.00552),,40.72015,-74.00552,StreetArt,Made by Cheryl Farber Smith
2130,LOTUS,POINT(40.73501 -73.99004),,40.73501,-73.99004,StreetArt,Made by Jaehyo Lee
2131,Hosea,POINT(40.76098 -73.9644),,40.76098,-73.9644,StreetArt,Made by Carole Eisner
2132,"Red, Yellow and Blue",POINT(40.74189 -73.98818),,40.74189,-73.98818,StreetArt,Made by Orly Genger
2133,Individuals,POINT(40.75274 -73.96972),,40.75274,-73.96972,StreetArt,Made by Andrew Rogers
2134,Caterpillar,POINT(40.75217 -74.00195),Rail Yards,40.75217,-74.00195,StreetArt,Made by Carol Bove
2135,Heartwalk,POINT(40.58378 -73.8151),94th Street and Shore Front Parkway,40.58378,-73.8151,StreetArt,Made by Situ Studio
2136,Heartwalk,POINT(40.75903 -73.98501),between 46th-47th Streets and Broadway & 7th Avenue,40.75903,-73.98501,StreetArt,Made by Situ Studio
2137,Flock,POINT(40.88991 -73.89518),,40.88991,-73.89518,StreetArt,Made by Art Students League
2138,Inner Space Station,POINT(40.71466 -73.98923),,40.71466,-73.98923,StreetArt,Made by Can Altay
2139,Roman Standard,POINT(40.72165 -73.99762),,40.72165,-73.99762,StreetArt,Made by Tracey Emin
2140,High Rise,POINT(40.82807 -73.95406),145th Street,40.82807,-73.95406,StreetArt,Made by Charles Ginnever
2141,Paley on Park Avenue,POINT(40.75854 -73.97303),52nd Street - 67th Street,40.75854,-73.97303,StreetArt,Made by Albert Paley
2142,Model to Monument (M2M),POINT(40.776244 -73.991359),,40.776244,-73.991359,StreetArt,Made by Art Students League
2143,Model to Monument (M2M),POINT(40.77833 -73.99),,40.77833,-73.99,StreetArt,Made by Art Students League
2144,Model to Monument (M2M),POINT(40.77833 -73.99),,40.77833,-73.99,StreetArt,Made by Art Students League
2145,All-Too-Familiar Tangle,POINT(40.62732 -74.0765),,40.62732,-74.0765,StreetArt,Made by Karlis Rekevics
2146,Dancers of the Wind,POINT(40.7163 -73.9755),East River Park Promenade,40.7163,-73.9755,StreetArt,Made by Lina & Gus Ocamposilva
2147,Flow.13 Art and Music at Randall's Island,POINT(40.7968 -73.922),,40.7968,-73.922,StreetArt,Made by Various
2148,Serendipity,POINT(40.72677 -73.98177),,40.72677,-73.98177,StreetArt,Made by Fanny Alli&eacute;
2149,Urban Forest,POINT(40.72384 -73.9905),,40.72384,-73.9905,StreetArt,Made by Jieun Yang and Ji Young Kim and Super front
2150,Lightness of Being,POINT(40.71358 -74.00646),,40.71358,-74.00646,StreetArt,Made by Various Artists
2151,In Flight,POINT(40.5882 -73.8119),Shorefront Parkway between Beach 77 Street and Beach 107 Street,40.5882,-73.8119,StreetArt,Made by Jade Chan
2152,Ride the Wave,POINT(40.5882 -73.8119),"Shorefront Parkway, Between Beach 74 Street and Beach 107 Street",40.5882,-73.8119,StreetArt,Made by Patty Harris
2153,Untitled,POINT(40.811379 -73.95155),William B. Washington Memorial Garden,40.811379,-73.95155,StreetArt,Made by John Garcia
2154,Untitled,POINT(40.713249 -73.938884),Olive Street Garden,40.713249,-73.938884,StreetArt,Made by John Garcia
2155,Untitled,POINT(40.5882 -73.8119),"Shorefront Parkway, Between Beach 74 Street and Beach 107 Street",40.5882,-73.8119,StreetArt,Made by John Garcia
2156,Untitled,POINT(40.74578 -74.0054),Stacked Parking at West 20th Street,40.74578,-74.0054,StreetArt,Made by John Garcia
2157,Untitled,POINT(40.74578 -74.0054),Various Locations,40.74578,-74.0054,StreetArt,Made by John Garcia
2158,Untitled,POINT(40.74222 -73.98798),,40.74222,-73.98798,StreetArt,Made by John Garcia
2159,On a Fence,POINT(40.7123 -73.9808),,40.7123,-73.9808,StreetArt,Made by Chat Traversio
2160,On a Fence,POINT(40.7123 -73.9808),,40.7123,-73.9808,StreetArt,Made by Chat Traversio
2161,Harvest Dome 2.0,POINT(40.8723 -73.9259),,40.8723,-73.9259,StreetArt,Made by Amanda Schachter & Alexander Levi
